CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male
15659428,-1.3398088503552397,0.19270697348422744,0.21822101786713666,-1.2258476714090278,2,1,1,-1.1421041777545031,0,False,True,False
15732963,0.7368467550803647,-0.6530126454797028,0.9043068003041623,-1.2258476714090278,2,1,1,0.7293439051333712,0,False,True,False
15794171,-1.8024301485958447,0.3878730393989806,-1.1539505470069147,0.9260167093296419,1,1,0,-1.2566552636509198,1,False,False,False
15788448,-1.6482230491823098,-0.5229019348698675,-0.46786476456988896,1.1022538431506914,1,0,1,0.2430378929672636,0,False,True,True
15729599,1.5798455652076893,-0.392791224260032,0.44691627867947853,0.00100507140589216,1,0,1,-0.028462140497060744,0,False,True,True
15717426,2.05274733674253,-0.19762515834527886,0.44691627867947853,-1.2258476714090278,1,1,1,-1.030773708690248,0,False,False,True
15585768,-0.7024195061126285,0.12765161817930973,0.21822101786713666,-0.09834889947063385,2,0,1,1.3560603601273575,0,True,False,True
15619360,-1.8332715684785517,0.062596262874392,-0.2391695037575471,-1.2258476714090278,1,1,0,-0.5205574726887156,0,False,True,True
15738148,-1.9052348815382014,0.7782051712284869,0.6756115394918204,0.7378308850642105,1,0,0,1.4121157168917053,1,False,False,False
15687946,-0.9697118117627558,1.428758724277664,-0.6965600253822308,0.6560450295292659,1,1,1,-0.10322823597732225,0,False,False,False
15755196,1.8882597640347591,0.6480944606186514,-0.6965600253822308,0.8800272410904766,1,0,0,1.6393570917124016,1,False,False,False
15684171,0.09945741083775343,1.428758724277664,-0.010474242945205221,1.2732771981989726,1,1,1,1.0128771271288544,0,False,True,False
15754849,1.2919923129690907,-0.45784657956494973,-0.2391695037575471,0.5278566871606641,2,1,1,0.45954295093404635,0,True,False,False
15602280,1.836857397563581,-0.7831233560895383,0.9043068003041623,0.5699204753635505,1,1,1,0.3411368974574667,1,True,False,False
15771573,-0.13699347492966688,-0.0024590924305257053,0.9043068003041623,0.983389912427009,1,1,1,0.3048737013667674,1,True,False,False
15766205,-1.0313946515281698,-0.06751444773544342,-0.6965600253822308,0.431217227706301,1,0,1,-0.16018938579165296,0,True,False,True
15771873,1.2919923129690907,-0.13256980304036114,-0.6965600253822308,0.4372729105057929,2,1,0,1.6347204885477364,0,True,False,False
15616550,0.49011539601870874,0.32281768409406286,1.1330020611165041,0.6391207231492967,2,1,0,1.7035816271473465,0,True,False,True
15768193,-0.6715780862299214,-0.19762515834527886,-0.010474242945205221,1.1149271191851775,2,0,0,-0.23763234405007433,0,True,False,True
15683553,1.4153579924999187,-0.392791224260032,-0.010474242945205221,-1.2258476714090278,2,0,0,0.2936645775819838,0,False,False,False
15702298,0.04805504436657511,0.12765161817930973,0.6756115394918204,0.7865476864126004,1,0,0,1.1120387734559636,1,True,False,True
15569590,-0.5070905135221508,0.19270697348422744,-0.9252552861945728,0.3527539521024455,1,1,0,-1.0446525657628767,1,True,False,True
15760861,-0.32204199422590885,0.2577623287891452,-0.9252552861945728,0.7809373969674327,1,1,1,0.23162583954352245,0,False,False,True
15630053,0.05833551766081077,0.3878730393989806,-0.010474242945205221,0.8234489825909674,1,1,0,-0.22575565652582366,0,False,False,True
15647091,0.7676881749630717,-1.30356619852888,-1.1539505470069147,-0.009579231263980102,1,0,0,-0.947291724355257,0,True,False,True
15623944,-1.4323331100033607,1.7540355008022526,-0.2391695037575471,-1.2258476714090278,1,1,0,-1.7118972170658242,1,False,True,False
15804771,-0.3734443606970872,0.7782051712284869,-0.2391695037575471,-0.5737700038102944,1,1,1,-0.9270938782937008,0,False,False,True
15651280,0.942456220965078,-0.26268051365019657,-0.010474242945205221,0.9675743614357466,1,0,0,-0.27093228051997187,0,True,False,True
15773469,0.3770301897821164,-0.7831233560895383,0.9043068003041623,1.215543865966245,2,0,0,0.45914926395666855,0,True,False,False
15702014,-0.9799922850569914,-0.392791224260032,-0.9252552861945728,-0.3269722412061958,2,0,0,1.3686515616931476,0,False,True,True
15751208,0.3461887698994094,1.1034819477530755,0.6756115394918204,0.03560054743720522,1,1,1,-0.012031099781775616,0,False,True,True
15592461,-0.4865295669336795,-0.848178711394456,-0.2391695037575471,0.5237736209156963,1,1,1,-0.1260627762252652,0,True,False,True
15789484,1.034980480613199,-0.19762515834527886,0.21822101786713666,1.496059620393335,2,1,1,-1.2577791147705282,0,True,False,False
15696061,-0.7126999794068641,-0.32773586895511425,-0.9252552861945728,0.4030361211700456,1,1,0,0.17982435403694502,0,True,False,False
15641582,0.8704929079054283,0.2577623287891452,1.1330020611165041,0.748371754269159,2,1,1,1.6794825587635858,0,True,False,True
15638424,0.1097378841319891,-0.26268051365019657,-0.010474242945205221,1.1898468010272087,2,0,1,0.23590979377262114,0,True,False,False
15755648,0.2536645102512884,-1.1734554879190446,0.6756115394918204,0.35079127235539426,1,1,0,-1.4239372771449408,0,False,False,False
15703793,0.9013343277881354,1.2335926583629109,-0.6965600253822308,0.9177050506915502,4,1,0,-1.2470761847980885,1,True,False,True
15620344,1.6723698248558103,-0.6530126454797028,0.21822101786713666,-1.2258476714090278,1,1,0,-1.150045386625037,0,False,False,True
15812518,0.06861599095504643,-0.13256980304036114,-1.1539505470069147,1.396302407458702,1,0,1,-0.971813693237685,0,False,True,False
15779052,-0.47624909363944384,-0.9132340666993737,-0.010474242945205221,1.3029230222109995,2,1,1,-0.7244854141803299,0,True,False,False
15770811,-1.3500893236494753,-0.19762515834527886,0.9043068003041623,-1.2258476714090278,2,0,1,0.7907154272123808,0,False,False,True
15780961,0.8704929079054283,-1.1734554879190446,-0.9252552861945728,1.638488209226516,2,1,0,-1.3511643089326582,0,False,False,False
15614049,0.1405793040146961,1.0384265924481577,0.6756115394918204,-1.2258476714090278,2,1,1,0.6794126066593463,0,False,False,True
15662085,0.2845059301339954,-0.45784657956494973,0.9043068003041623,-1.2258476714090278,1,1,1,0.836765674605092,0,False,False,False
15575185,1.096663320378613,-0.392791224260032,-0.010474242945205221,0.012298092828129055,1,0,1,1.637163817045588,0,False,True,True
15803136,-2.408978072955749,0.12765161817930973,1.1330020611165041,0.732499307041558,2,1,0,-0.03110248637360859,0,True,False,False
15706021,0.15085977730893177,-0.32773586895511425,-0.9252552861945728,0.32310091589144596,2,0,0,1.240243007195046,0,False,False,False
15663706,1.3022727862633263,-0.45784657956494973,-0.6965600253822308,-1.2258476714090278,1,1,0,0.6324023125342576,1,False,False,False
15641732,-1.1033579645878193,-0.19762515834527886,-0.46786476456988896,-1.2258476714090278,2,0,0,-1.2880145876351567,0,False,False,False
15701164,-1.483735476474539,-0.32773586895511425,-0.2391695037575471,0.22152238230962296,1,1,1,1.0284733219172884,0,False,False,False
15738751,-1.6173816292996026,0.4529283947038983,-0.2391695037575471,-1.2258476714090278,2,1,0,-1.7072969569127634,0,False,False,False
15805254,0.01721362448386811,2.339533698546512,1.1330020611165041,-1.2258476714090278,2,1,1,0.25362744665469866,0,False,True,False
15762418,1.0247000073189634,-1.1084001326141268,-0.46786476456988896,0.7243601000944535,1,1,0,0.4965100537758168,1,False,True,True
15625759,0.8088100681400143,-0.5879572901747852,0.9043068003041623,-1.2258476714090278,2,1,0,0.9003869856034099,0,False,False,True
15622897,-0.04446921528154588,0.4529283947038983,-0.2391695037575471,-1.2258476714090278,3,1,0,-0.11892024415998563,1,False,False,False
15767954,-0.1575544215181382,-0.7180680007846205,-0.46786476456988896,0.0823437706045412,2,1,1,0.9859758212713994,0,True,False,False
15757535,-0.034188741987310214,0.32281768409406286,-0.010474242945205221,-1.2258476714090278,3,1,1,1.2887854461777652,1,False,True,False
15731511,1.6209674583846319,0.3878730393989806,0.44691627867947853,0.6753929553061733,2,1,0,0.8180172017575125,0,False,False,True
15809248,-1.298686957178297,-0.19762515834527886,1.1330020611165041,-1.2258476714090278,2,1,0,0.16561858374988617,0,False,False,False
15640635,1.220028999909441,-0.6530126454797028,0.6756115394918204,-1.2258476714090278,2,1,1,1.2554922914181668,0,False,False,True
15676966,0.81909054143425,0.19270697348422744,-0.2391695037575471,-1.2258476714090278,2,0,1,-0.24532002128941735,0,False,True,True
15699461,-1.3912112168264181,-0.26268051365019657,1.1330020611165041,1.5993141087452802,1,0,1,0.3684301513922223,0,False,True,True
15738721,1.2611508930863837,0.12765161817930973,0.9043068003041623,0.4221788999539574,1,0,1,-0.6172224062856171,0,False,True,True
15693683,1.682650298150046,-0.6530126454797028,0.6756115394918204,0.3301666270892652,2,1,1,1.6899655178763158,0,True,False,True
15604348,0.6134810755495367,-1.1084001326141268,0.6756115394918204,-1.2258476714090278,2,0,0,-0.007741581072431441,0,False,True,True
15633059,-2.439819492838456,-0.32773586895511425,0.9043068003041623,-1.2258476714090278,2,0,0,-1.626846397081583,0,False,False,True
15808582,0.15085977730893177,0.062596262874392,0.21822101786713666,-1.2258476714090278,1,1,1,1.0739062597827504,0,False,False,False
15743192,-0.2809201010489662,0.32281768409406286,0.21822101786713666,-1.2258476714090278,2,0,0,1.1663183654619271,0,False,False,False
15580146,0.9013343277881354,-0.5229019348698675,0.9043068003041623,0.09917992788595736,1,1,0,-1.0106403758215394,0,False,False,True
15776605,-1.2575650640013545,-0.19762515834527886,0.44691627867947853,-1.2258476714090278,2,1,0,-0.6877989698109479,0,False,True,True
15804919,0.2022621437801101,1.6889801454973348,-0.9252552861945728,-1.2258476714090278,1,1,1,1.3487854977662366,1,False,True,False
15613854,-0.29120057434320185,0.4529283947038983,-0.2391695037575471,0.4902272794282505,2,1,1,-1.2016781988241692,1,False,True,False
15599195,-0.7024195061126285,-0.45784657956494973,-0.9252552861945728,0.19958127032437928,1,1,1,-1.5656310282294663,0,True,False,True
15812878,1.3845165726172115,-0.19762515834527886,-0.6965600253822308,0.37376757529982507,1,0,1,-1.0974845234549402,0,True,False,False
15602312,-0.46596862034520814,-0.392791224260032,-0.010474242945205221,1.1797059684586013,1,0,0,-0.49084714764726767,0,False,True,True
15744689,-1.761308255418902,-0.26268051365019657,0.9043068003041623,0.26201118652800254,1,1,0,-0.011135566242245735,1,True,False,True
15803526,0.3564692431936451,-0.5879572901747852,-0.46786476456988896,0.22519563538186405,1,0,1,-0.6435210093764677,0,True,False,True
15665790,-1.1547603310589978,-0.0024590924305257053,0.44691627867947853,0.505963175688639,2,1,0,-1.2669448570751147,0,True,False,True
15715951,-0.9080289719973418,0.19270697348422744,-0.6965600253822308,0.3806832727590162,1,0,0,-0.2311490290038934,0,False,False,True
15591100,0.2536645102512884,-0.19762515834527886,0.9043068003041623,0.4760798299237842,1,0,1,-1.3406210099872649,0,False,True,True
15609618,0.726566281786129,-0.7180680007846205,0.9043068003041623,1.2499486194025073,2,0,1,0.021052865298588744,1,True,False,True
15675522,-0.22951773457778785,-0.5879572901747852,0.9043068003041623,0.8953608569192877,2,1,1,-0.45074219961698886,0,True,False,False
15705512,0.18170119719163877,-0.13256980304036114,0.21822101786713666,1.4645333357025436,1,1,0,0.27036505545351586,0,True,False,False
15698028,-1.483735476474539,0.12765161817930973,-0.9252552861945728,-1.2258476714090278,2,1,0,-1.1880850430341514,0,False,False,False
15661670,-1.298686957178297,-0.5229019348698675,0.6756115394918204,0.5021732452641317,1,1,0,1.7325557018962958,1,True,False,False
15600781,0.5003958693129443,-0.32773586895511425,-0.2391695037575471,1.74195313351737,2,1,0,0.3607216073519582,0,True,False,True
15682472,1.8265769242693453,-0.32773586895511425,0.6756115394918204,0.8485945547152395,2,0,0,-1.0773958803182044,0,False,False,True
15580203,0.24338403695705274,-0.0024590924305257053,0.21822101786713666,0.7005053513151716,1,0,0,0.0007079082905388136,0,False,True,True
15690673,0.05833551766081077,-0.0024590924305257053,0.21822101786713666,-1.2258476714090278,2,1,0,0.712594993484055,0,False,False,False
15760085,0.3461887698994094,0.5830391053137337,1.1330020611165041,0.7997291820680158,1,1,1,1.7048023350012298,0,True,False,False
15779659,-0.26035915446049485,-0.7180680007846205,-0.46786476456988896,-1.2258476714090278,1,0,0,1.4529583063345444,0,False,False,False
15627360,-2.2444905002479785,0.19270697348422744,0.9043068003041623,1.2199444292370911,1,1,0,0.17693308487932127,1,False,False,True
15671137,-1.0416751248224054,0.8432605265334046,-0.9252552861945728,-1.2258476714090278,1,0,1,-1.5902969780382497,1,False,False,False
15782688,-0.26035915446049485,1.1034819477530755,-1.1539505470069147,1.1542940257856116,1,1,0,-0.9262452950562433,1,True,False,True
15575492,1.8265769242693453,0.12765161817930973,0.44691627867947853,-1.2258476714090278,2,1,0,1.2396363049582653,0,False,False,False
15591607,1.2303094732036766,-0.9782894220042915,0.9043068003041623,0.4061458610959018,1,1,0,1.1679515404140175,0,False,False,True
15740404,1.1069437936728486,-0.32773586895511425,-0.46786476456988896,-1.2258476714090278,2,1,1,0.4196995334753119,0,False,False,False
15718369,1.4873213055595682,-0.392791224260032,0.9043068003041623,0.871498735669945,1,1,1,0.2581391967938526,0,True,False,False
15677871,0.3770301897821164,-0.06751444773544342,0.9043068003041623,0.7386090011977995,1,1,1,-1.1212664164647004,0,False,False,True
15642004,0.36674971648788074,-0.9132340666993737,-0.9252552861945728,-1.2258476714090278,2,0,1,-1.4542572605533,0,False,False,True
15712543,1.4256384657941543,-0.0024590924305257053,0.44691627867947853,0.7747916418163288,2,1,1,0.42291510749725103,0,True,False,True
15584518,-0.6304561930529788,0.7131498159235692,-0.010474242945205221,1.096401063548959,2,1,1,-1.1328761828271687,0,True,False,False
15802381,-1.946356774715144,-0.32773586895511425,-0.010474242945205221,-0.20549893689426124,1,0,1,1.177131715589241,0,True,False,False
15610156,-0.13699347492966688,0.062596262874392,-0.6965600253822308,0.9131799567851122,1,0,1,-0.12041708934605813,0,False,False,True
15594408,-0.6818585595241571,0.5830391053137337,-0.6965600253822308,2.190269672220738,1,1,0,-0.4334902241754669,1,False,True,False
15640905,-0.7332609259953354,-0.26268051365019657,-0.9252552861945728,0.8495084204606,2,0,1,-1.5910833086529592,1,False,True,False
15698932,1.0863828470843773,0.32281768409406286,1.1330020611165041,0.9771119336280757,1,1,0,1.5555097644712839,0,True,False,True
15724944,0.13029883072046042,-0.32773586895511425,0.44691627867947853,-1.2258476714090278,2,1,1,1.3969801567336042,0,False,False,True
15628145,0.3256278233109381,0.2577623287891452,-0.010474242945205221,0.7911949068883061,1,1,1,1.6211433306384249,0,False,False,False
15713483,1.466760358971097,0.8432605265334046,-0.6965600253822308,-1.2258476714090278,1,1,0,1.0265349700017272,1,False,True,True
15612350,0.41815208295905903,-0.5229019348698675,-0.010474242945205221,-0.5700896988101691,1,1,0,0.4542633025209964,1,False,False,False
15800703,-1.699625415653488,-1.1734554879190446,-0.010474242945205221,0.5877354081810798,1,1,1,-0.7990026730596075,0,False,True,False
15705707,-0.1575544215181382,-0.6530126454797028,0.6756115394918204,0.9906524365212337,2,1,0,0.7126928935583765,0,False,True,False
15754105,-0.0033473221046032204,-0.13256980304036114,-0.010474242945205221,0.4885269634527102,1,0,0,-1.314525162645364,0,False,False,True
15703264,0.8704929079054283,0.32281768409406286,0.9043068003041623,0.7083299461159868,1,1,0,-0.4391400844148583,0,False,False,True
15794413,-2.408978072955749,-0.45784657956494973,-1.1539505470069147,-1.2258476714090278,2,0,1,-1.7251865870124325,0,False,False,True
15650237,1.065821900495906,-0.45784657956494973,0.44691627867947853,-1.2258476714090278,2,1,0,-0.18379286765353792,0,False,True,False
15759618,-1.1856017509417047,0.5830391053137337,0.9043068003041623,-1.2258476714090278,1,1,0,0.8660165822462607,1,False,False,False
15811589,0.6751639153149507,0.19270697348422744,0.6756115394918204,-1.2258476714090278,2,1,0,1.4034693840400465,0,False,True,True
15689044,-1.1444798577647621,-0.13256980304036114,-0.6965600253822308,0.8193651149905585,1,1,0,-0.025110062819096102,0,False,False,True
15709368,-0.3734443606970872,0.2577623287891452,0.21822101786713666,-1.2258476714090278,2,1,1,0.1556539907500374,0,False,False,False
15679145,0.5723591823725941,1.168537303057993,0.44691627867947853,-1.2258476714090278,1,1,0,-1.4284904131059215,1,False,True,True
15655007,1.1069437936728486,-0.392791224260032,0.44691627867947853,-1.2258476714090278,2,0,0,-0.2972435775813829,0,False,False,False
15623595,-0.6612976129356858,-0.7180680007846205,-0.6965600253822308,-1.2258476714090278,2,1,1,-0.13951003829884273,0,False,True,False
15589975,-0.04446921528154588,2.2094229879366765,0.21822101786713666,0.3329369128501487,1,0,1,0.08050099000269748,0,False,False,False
15804017,-0.19867631469508087,-0.392791224260032,-0.2391695037575471,0.7494406021568844,1,0,0,0.2190549831086304,0,True,False,False
15692132,0.6854443886091863,-1.1084001326141268,0.21822101786713666,0.3938559535045762,1,0,1,-0.2676285442641413,0,False,True,False
15641122,0.3461887698994094,-0.5879572901747852,-0.6965600253822308,-1.2258476714090278,2,1,0,-0.28894293806498306,0,False,False,True
15630910,1.5387236720307467,0.6480944606186514,0.44691627867947853,0.5051980415132002,1,0,0,-0.9210106841551816,0,False,False,False
15680772,0.726566281786129,-0.19762515834527886,-0.6965600253822308,-1.2258476714090278,2,1,1,0.11976778819597916,0,False,True,False
15658929,0.33590829660517374,-0.6530126454797028,-1.1539505470069147,0.917023097210928,1,1,0,-0.7739444273935077,1,False,True,True
15585388,0.09945741083775343,-0.5229019348698675,0.9043068003041623,0.7805820759647206,2,1,1,0.6918073125164625,0,True,False,True
15724623,0.5517982357841227,-0.9782894220042915,0.44691627867947853,0.5857640737952617,1,1,0,1.0853038803358548,1,True,False,False
15588537,-0.3631638874028515,0.12765161817930973,0.9043068003041623,0.5213192294698087,1,1,0,1.6764686971505505,0,False,True,False
15574692,0.1714207238974031,-0.0024590924305257053,-0.6965600253822308,-1.2258476714090278,2,1,0,-1.0323675845006035,1,False,True,False
15611325,0.3256278233109381,-0.9782894220042915,0.9043068003041623,-0.29740030216586505,2,0,0,-0.8165168746327044,0,True,False,True
15587562,-1.7099058889477237,-0.6530126454797028,-0.2391695037575471,0.8595098171824055,1,1,0,1.1116379569882713,0,False,False,False
15613172,-0.22951773457778785,-0.7831233560895383,-0.010474242945205221,0.3099739124060452,2,1,0,0.9721619990616414,0,True,False,True
15651022,-1.7510277821246663,0.32281768409406286,1.1330020611165041,0.8514029849951331,1,1,0,-1.645304473616344,1,True,False,True
15586310,-0.7435413992895711,-0.5879572901747852,-0.2391695037575471,1.4901396872056145,1,1,0,0.21035248378449195,0,False,False,True
15625524,-1.422052636709125,0.062596262874392,-0.010474242945205221,-1.2258476714090278,2,1,1,0.8062860601696863,0,False,False,True
15755209,-1.7099058889477237,-0.26268051365019657,0.44691627867947853,0.9196726988423377,1,1,1,-1.265991244273021,0,False,True,False
15645248,-1.4426135832975964,-0.5879572901747852,-1.1539505470069147,-1.2258476714090278,2,1,1,0.5297251319219686,0,False,False,False
15790355,-0.4556881470509725,-0.19762515834527886,-0.010474242945205221,1.8269876840117074,2,0,0,1.3782808947581977,0,True,False,True
15762615,-0.5482124066990934,0.062596262874392,0.6756115394918204,0.40880716251675603,1,0,1,-0.09244201269120604,0,False,True,False
15625426,1.065821900495906,1.0384265924481577,-0.46786476456988896,1.3642743139905127,1,1,0,-1.5999513512644048,1,True,False,False
15716334,2.05274733674253,0.3878730393989806,-0.6965600253822308,0.7344474021195758,1,1,1,-1.4016880506628344,0,False,True,False
15789669,-1.4426135832975964,1.6889801454973348,-0.6965600253822308,-1.2258476714090278,2,1,1,-0.9045519949286761,0,False,False,True
15621075,1.312553259557562,0.3878730393989806,-0.9252552861945728,1.3729547564027318,2,1,0,1.2944551298780314,0,True,False,False
15810845,-0.14727394822390252,0.19270697348422744,-0.6965600253822308,-1.2258476714090278,2,1,1,-0.7758878221192913,0,False,False,True
15719377,1.5798455652076893,0.7131498159235692,-0.2391695037575471,-1.2258476714090278,1,1,1,-1.5918477291267017,1,False,False,False
15654506,-1.4014916901206538,-0.45784657956494973,0.6756115394918204,-1.2258476714090278,2,1,0,-0.07360868151988115,0,False,False,True
15771977,0.81909054143425,-0.0024590924305257053,-0.9252552861945728,0.36100711179331557,1,1,0,1.649443407717623,0,False,False,False
15708710,-1.2884064838840614,-0.13256980304036114,-1.1539505470069147,-1.2258476714090278,1,0,1,0.5465620319151687,0,False,True,False
15726676,-0.35288341410861584,-0.5879572901747852,-0.010474242945205221,-1.2258476714090278,2,0,1,1.6696617728000853,0,False,True,True
15587421,0.3770301897821164,-0.32773586895511425,0.44691627867947853,0.5593828115803672,2,1,0,0.8429234675569041,0,True,False,False
15726931,0.664883442020715,0.12765161817930973,0.6756115394918204,-0.3248861527211708,2,0,0,-0.12359458145631622,1,False,False,False
15771086,-1.422052636709125,-0.19762515834527886,-0.46786476456988896,0.12568267558576662,2,1,0,-1.4331124095099417,0,False,False,False
15756850,-1.761308255418902,0.062596262874392,-0.9252552861945728,-1.2258476714090278,2,0,0,0.25920375142084306,0,False,False,True
15702741,-0.5070905135221508,-0.45784657956494973,0.6756115394918204,0.26488003900817686,1,1,0,-0.22836661499107452,0,False,False,True
15679200,-0.7229804527010998,-0.6530126454797028,0.9043068003041623,-0.23680773371825953,2,1,0,0.48667570439171726,0,False,True,True
15594815,1.6106869850903962,-0.26268051365019657,-0.46786476456988896,1.575533084666606,1,1,1,-1.7300295976162083,0,False,False,True
15635905,-0.35288341410861584,-0.45784657956494973,0.21822101786713666,-1.2258476714090278,2,1,1,-0.9927168371703738,0,False,True,False
15777892,0.726566281786129,-0.13256980304036114,-0.46786476456988896,0.5006027488700965,1,1,1,1.0172718492928423,0,True,False,True
15656176,-1.5351378429457174,1.168537303057993,1.1330020611165041,-1.2258476714090278,2,1,1,-0.9084544344809342,0,False,False,True
15811127,-1.329528377061004,-0.26268051365019657,0.21822101786713666,0.31954770586432507,1,1,0,-1.5580857669064097,0,False,False,True
15604482,2.05274733674253,-0.5879572901747852,-0.6965600253822308,1.0346159179334782,1,1,1,-1.636514333728337,0,False,True,True
15622911,1.1172242669670842,0.19270697348422744,-0.2391695037575471,0.46373302609611994,1,0,1,0.3707129794129889,0,False,False,True
15600974,-1.3809307435321825,0.7131498159235692,-0.010474242945205221,-1.2258476714090278,1,0,1,0.8008624308302812,1,False,True,True
15727868,0.6237615488437723,-0.06751444773544342,-0.6965600253822308,0.8420029253965462,2,1,1,-1.4905048065433082,1,False,False,False
15627801,-1.422052636709125,-0.392791224260032,-0.46786476456988896,1.605607473568688,1,1,0,-0.0942391659205343,0,False,True,True
15773039,-1.0313946515281698,-0.13256980304036114,-0.46786476456988896,-1.2258476714090278,1,1,1,1.3838179003826072,0,False,False,True
15755262,-0.43512720046250114,0.12765161817930973,-0.46786476456988896,0.21280716107124767,1,0,0,1.7252410187234168,1,False,True,False
15679531,-0.3323224675201445,-0.32773586895511425,-0.010474242945205221,0.9370832677041421,1,1,1,0.9018657462286842,0,False,False,True
15684181,-0.07531063516425288,0.3878730393989806,-0.010474242945205221,-1.2258476714090278,1,1,0,0.7376981027721351,1,False,False,True
15612087,0.21254261707434574,0.3878730393989806,-0.6965600253822308,0.47906568029840146,1,0,1,1.0115943405422305,0,False,False,True
15752047,0.39759113637058774,-0.392791224260032,-0.6965600253822308,1.3675731738005368,2,1,0,1.204912730995527,0,True,False,True
15624592,-0.4865295669336795,-0.5229019348698675,0.6756115394918204,-1.2258476714090278,2,1,1,1.214183155084734,0,False,False,True
